program,experiment,cluster_number,simulator,f_value,is_winner,win_score
flex,experiment_5,63,fake_brisbane,-1.9956709516930342,True,1.0
flex,experiment_5,63,depolarizing_01,-1.9956709516930342,True,1.0
flex,experiment_5,63,depolarizing_02,-1.9956709516930342,True,1.0
flex,experiment_5,63,depolarizing_05,-1.9956709516930342,True,1.0
flex,experiment_5,64,ideal,-2.993953380078221,True,1.0
flex,experiment_5,64,sampling_noise,-2.993953380078221,True,1.0
flex,experiment_5,64,fake_brisbane,-2.993953380078221,True,1.0
flex,experiment_5,64,depolarizing_01,-2.993953380078221,True,1.0
flex,experiment_5,64,depolarizing_02,-2.993953380078221,True,1.0
flex,experiment_5,64,depolarizing_05,-2.993953380078221,True,1.0
flex,experiment_5,65,ideal,-2.9923758401747644,True,1.0
flex,experiment_5,65,sampling_noise,-2.9923758401747644,True,1.0
flex,experiment_5,65,fake_brisbane,-2.9923758401747644,True,1.0
flex,experiment_5,65,depolarizing_01,-2.9923758401747644,True,1.0
flex,experiment_5,65,depolarizing_02,-2.9923758401747644,True,1.0
flex,experiment_5,65,depolarizing_05,-2.9923758401747644,True,1.0
flex,experiment_5,66,ideal,-1.9959929135689372,True,1.0
flex,experiment_5,66,sampling_noise,-1.9959929135689372,True,1.0
flex,experiment_5,66,fake_brisbane,-1.9959929135689372,True,1.0
flex,experiment_5,66,depolarizing_01,-1.9959929135689372,True,1.0
flex,experiment_5,66,depolarizing_02,-1.9959929135689372,True,1.0
flex,experiment_5,66,depolarizing_05,-1.9959929135689372,True,1.0
flex,experiment_5,67,ideal,-2.994115229202636,True,1.0
flex,experiment_5,67,sampling_noise,-2.994115229202636,True,1.0
flex,experiment_5,67,fake_brisbane,-2.994115229202636,True,1.0
flex,experiment_5,67,depolarizing_01,-2.994115229202636,True,1.0
flex,experiment_5,67,depolarizing_02,-2.994115229202636,True,1.0
flex,experiment_5,67,depolarizing_05,-2.994115229202636,True,1.0
flex,experiment_5,68,ideal,-2.993112913568937,True,1.0
flex,experiment_5,68,sampling_noise,-2.993112913568937,True,1.0
flex,experiment_5,68,fake_brisbane,-2.993112913568937,True,1.0
flex,experiment_5,68,depolarizing_01,-2.993112913568937,True,1.0
flex,experiment_5,68,depolarizing_02,-2.993112913568937,True,1.0
flex,experiment_5,68,depolarizing_05,-2.993112913568937,True,1.0
flex,experiment_5,69,ideal,-1.9958034628800958,True,1.0
flex,experiment_5,69,sampling_noise,-1.9958034628800958,True,1.0
flex,experiment_5,69,fake_brisbane,-1.9958034628800958,True,1.0
flex,experiment_5,69,depolarizing_01,-1.9958034628800958,True,1.0
flex,experiment_5,69,depolarizing_02,-1.9958034628800958,True,1.0
flex,experiment_5,69,depolarizing_05,-1.9958034628800958,True,1.0
flex,experiment_5,70,ideal,-2.4820073316655504,True,1.0
flex,experiment_5,70,sampling_noise,-2.4820073316655504,True,1.0
flex,experiment_5,70,fake_brisbane,-2.4820073316655504,True,1.0
flex,experiment_5,70,depolarizing_01,-2.4820073316655504,True,1.0
flex,experiment_5,70,depolarizing_02,-2.4820073316655504,True,1.0
flex,experiment_5,70,depolarizing_05,-2.4820073316655504,True,1.0
flex,experiment_5,71,ideal,-2.482000515838061,True,1.0
flex,experiment_5,71,sampling_noise,-2.482000515838061,True,1.0
flex,experiment_5,71,fake_brisbane,-2.482000515838061,True,1.0
flex,experiment_5,71,depolarizing_01,-2.482000515838061,True,1.0
flex,experiment_5,71,depolarizing_02,-2.482000515838061,True,1.0
flex,experiment_5,71,depolarizing_05,-2.482000515838061,True,1.0
flex,experiment_5,72,ideal,-3.491962808921462,True,1.0
flex,experiment_5,72,sampling_noise,-3.491962808921462,True,1.0
flex,experiment_5,72,fake_brisbane,-3.491962808921462,True,1.0
flex,experiment_5,72,depolarizing_01,-3.491962808921462,True,1.0
flex,experiment_5,72,depolarizing_02,-3.491962808921462,True,1.0
flex,experiment_5,72,depolarizing_05,-3.491962808921462,True,1.0
flex,experiment_5,73,ideal,-3.491447269652232,True,1.0
flex,experiment_5,73,sampling_noise,-3.491447269652232,True,1.0
flex,experiment_5,73,fake_brisbane,-3.491447269652232,True,1.0
flex,experiment_5,73,depolarizing_01,-3.491447269652232,True,1.0
flex,experiment_5,73,depolarizing_02,-3.491447269652232,True,1.0
flex,experiment_5,73,depolarizing_05,-3.491447269652232,True,1.0
flex,experiment_5,74,ideal,-3.4929500496811245,True,1.0
flex,experiment_5,74,sampling_noise,-3.4929500496811245,True,1.0
flex,experiment_5,74,fake_brisbane,-3.4929500496811245,True,1.0
flex,experiment_5,74,depolarizing_01,-3.4929500496811245,True,1.0
flex,experiment_5,74,depolarizing_02,-3.4929500496811245,True,1.0
flex,experiment_5,74,depolarizing_05,-3.4929500496811245,True,1.0
flex,experiment_5,75,ideal,-1.9962596103026673,True,1.0
flex,experiment_5,75,sampling_noise,-1.9962596103026673,True,1.0
flex,experiment_5,75,fake_brisbane,-1.9962596103026673,True,1.0
flex,experiment_5,75,depolarizing_01,-1.9962596103026673,True,1.0
flex,experiment_5,75,depolarizing_02,-1.9962596103026673,True,1.0
flex,experiment_5,75,depolarizing_05,-1.9962596103026673,True,1.0
flex,experiment_5,76,ideal,-2.4958986025862373,True,1.0
flex,experiment_5,76,sampling_noise,-2.4958986025862373,True,1.0
flex,experiment_5,76,fake_brisbane,-2.4958986025862373,True,1.0
flex,experiment_5,76,depolarizing_01,-2.4958986025862373,True,1.0
flex,experiment_5,76,depolarizing_02,-2.4958986025862373,True,1.0
flex,experiment_5,76,depolarizing_05,-2.4958986025862373,True,1.0
flex,experiment_5,77,ideal,-1.9972983841302279,True,1.0
flex,experiment_5,77,sampling_noise,-1.9972983841302279,True,1.0
flex,experiment_5,77,fake_brisbane,-1.9972983841302279,True,1.0
flex,experiment_5,77,depolarizing_01,-1.9972983841302279,True,1.0
flex,experiment_5,77,depolarizing_02,-1.9972983841302279,True,1.0
flex,experiment_5,77,depolarizing_05,-1.9972983841302279,True,1.0
flex,experiment_5,78,ideal,-2.993398090271661,True,1.0
flex,experiment_5,78,sampling_noise,-2.993398090271661,True,1.0
flex,experiment_5,78,fake_brisbane,-2.993398090271661,True,1.0
flex,experiment_5,78,depolarizing_01,-2.993398090271661,True,1.0
flex,experiment_5,78,depolarizing_02,-2.993398090271661,True,1.0
flex,experiment_5,78,depolarizing_05,-2.993398090271661,True,1.0
flex,experiment_5,79,ideal,-2.494263114055178,True,1.0
flex,experiment_5,79,sampling_noise,-2.494263114055178,True,1.0
flex,experiment_5,79,fake_brisbane,-2.494263114055178,True,1.0
flex,experiment_5,79,depolarizing_01,-2.494263114055178,True,1.0
flex,experiment_5,79,depolarizing_02,-2.494263114055178,True,1.0
flex,experiment_5,79,depolarizing_05,-2.494263114055178,True,1.0
flex,experiment_5,80,ideal,-2.4942012867763643,True,1.0
flex,experiment_5,80,sampling_noise,-2.4942012867763643,True,1.0
flex,experiment_5,80,fake_brisbane,-2.4942012867763643,True,1.0
flex,experiment_5,80,depolarizing_01,-2.4942012867763643,True,1.0
flex,experiment_5,80,depolarizing_02,-2.4942012867763643,True,1.0
flex,experiment_5,80,depolarizing_05,-2.4942012867763643,True,1.0
flex,experiment_5,81,ideal,-2.494216220711039,True,1.0
flex,experiment_5,81,sampling_noise,-2.494216220711039,True,1.0
flex,experiment_5,81,fake_brisbane,-2.494216220711039,True,1.0
flex,experiment_5,81,depolarizing_01,-2.494216220711039,True,1.0
flex,experiment_5,81,depolarizing_02,-2.494216220711039,True,1.0
flex,experiment_5,81,depolarizing_05,-2.494216220711039,True,1.0
flex,experiment_5,82,ideal,-2.493138829498608,True,1.0
flex,experiment_5,82,sampling_noise,-2.493138829498608,True,1.0
flex,experiment_5,82,fake_brisbane,-2.493138829498608,True,1.0
flex,experiment_5,82,depolarizing_01,-2.493138829498608,True,1.0
flex,experiment_5,82,depolarizing_02,-2.493138829498608,True,1.0
flex,experiment_5,82,depolarizing_05,-2.493138829498608,True,1.0
flex,experiment_5,83,ideal,-1.9945111955181285,True,1.0
flex,experiment_5,83,sampling_noise,-1.9945111955181285,True,1.0
flex,experiment_5,83,fake_brisbane,-1.9945111955181285,True,1.0
flex,experiment_5,83,depolarizing_01,-1.9945111955181285,True,1.0
flex,experiment_5,83,depolarizing_02,-1.9945111955181285,True,1.0
flex,experiment_5,83,depolarizing_05,-1.9945111955181285,True,1.0
flex,experiment_5,84,ideal,-2.993524924421268,True,1.0
flex,experiment_5,84,sampling_noise,-2.993524924421268,True,1.0
flex,experiment_5,84,fake_brisbane,-2.993524924421268,True,1.0
flex,experiment_5,84,depolarizing_01,-2.993524924421268,True,1.0
flex,experiment_5,84,depolarizing_02,-2.993524924421268,True,1.0
flex,experiment_5,84,depolarizing_05,-2.993524924421268,True,1.0
flex,experiment_5,85,ideal,-2.9927181480567984,True,1.0
flex,experiment_5,85,sampling_noise,-2.9927181480567984,True,1.0
flex,experiment_5,85,fake_brisbane,-2.9927181480567984,True,1.0
flex,experiment_5,85,depolarizing_01,-2.9927181480567984,True,1.0
flex,experiment_5,85,depolarizing_02,-2.9927181480567984,True,1.0
flex,experiment_5,85,depolarizing_05,-2.9927181480567984,True,1.0
flex,experiment_5,86,ideal,-2.9932433106655862,True,1.0
flex,experiment_5,86,sampling_noise,-2.9932433106655862,True,1.0
flex,experiment_5,86,fake_brisbane,-2.9932433106655862,True,1.0
flex,experiment_5,86,depolarizing_01,-2.9932433106655862,True,1.0
flex,experiment_5,86,depolarizing_02,-2.9932433106655862,True,1.0
flex,experiment_5,86,depolarizing_05,-2.9932433106655862,True,1.0
flex,experiment_5,87,ideal,-1.9960839716711885,True,1.0
flex,experiment_5,87,sampling_noise,-1.9960839716711885,True,1.0
flex,experiment_5,87,fake_brisbane,-1.9960839716711885,True,1.0
flex,experiment_5,87,depolarizing_01,-1.9960839716711885,True,1.0
flex,experiment_5,87,depolarizing_02,-1.9960839716711885,True,1.0
flex,experiment_5,87,depolarizing_05,-1.9960839716711885,True,1.0
flex,experiment_5,88,ideal,-3.4921018766075895,True,1.0
flex,experiment_5,88,sampling_noise,-3.4921018766075895,True,1.0
flex,experiment_5,88,fake_brisbane,-3.4921018766075895,True,1.0
flex,experiment_5,88,depolarizing_01,-3.4921018766075895,True,1.0
flex,experiment_5,88,depolarizing_02,-3.4921018766075895,True,1.0
flex,experiment_5,88,depolarizing_05,-3.4921018766075895,True,1.0
flex,experiment_5,89,ideal,-3.4925784320496107,True,1.0
flex,experiment_5,89,sampling_noise,-3.4925784320496107,True,1.0
flex,experiment_5,89,fake_brisbane,-3.4925784320496107,True,1.0
flex,experiment_5,89,depolarizing_01,-3.4925784320496107,True,1.0
flex,experiment_5,89,depolarizing_02,-3.4925784320496107,True,1.0
flex,experiment_5,89,depolarizing_05,-3.4925784320496107,True,1.0
flex,experiment_5,90,ideal,-3.4925840808991935,True,1.0
flex,experiment_5,90,sampling_noise,-3.4925840808991935,True,1.0
flex,experiment_5,90,fake_brisbane,-3.4925840808991935,True,1.0
flex,experiment_5,90,depolarizing_01,-3.4925840808991935,True,1.0
flex,experiment_5,90,depolarizing_02,-3.4925840808991935,True,1.0
flex,experiment_5,90,depolarizing_05,-3.4925840808991935,True,1.0
flex,experiment_5,91,ideal,-2.9943061231105315,True,1.0
flex,experiment_5,91,sampling_noise,-2.9943061231105315,True,1.0
flex,experiment_5,91,fake_brisbane,-2.9943061231105315,True,1.0
flex,experiment_5,91,depolarizing_01,-2.9943061231105315,True,1.0
flex,experiment_5,91,depolarizing_02,-2.9943061231105315,True,1.0
flex,experiment_5,91,depolarizing_05,-2.9943061231105315,True,1.0
flex,experiment_5,92,ideal,-2.994594287727705,True,1.0
flex,experiment_5,92,sampling_noise,-2.994594287727705,True,1.0
flex,experiment_5,92,fake_brisbane,-2.994594287727705,True,1.0
flex,experiment_5,92,depolarizing_01,-2.994594287727705,True,1.0
flex,experiment_5,92,depolarizing_02,-2.994594287727705,True,1.0
flex,experiment_5,92,depolarizing_05,-2.994594287727705,True,1.0
flex,experiment_5,93,ideal,-2.990658048694549,True,1.0
flex,experiment_5,93,sampling_noise,-2.990658048694549,True,1.0
flex,experiment_5,93,fake_brisbane,-2.990658048694549,True,1.0
flex,experiment_5,93,depolarizing_01,-2.990658048694549,True,1.0
flex,experiment_5,93,depolarizing_02,-2.990658048694549,True,1.0
flex,experiment_5,93,depolarizing_05,-2.990658048694549,True,1.0
flex,experiment_5,94,ideal,-2.4954700285402205,True,1.0
flex,experiment_5,94,sampling_noise,-2.4954700285402205,True,1.0
flex,experiment_5,94,fake_brisbane,-2.4954700285402205,True,1.0
flex,experiment_5,94,depolarizing_01,-2.4954700285402205,True,1.0
flex,experiment_5,94,depolarizing_02,-2.4954700285402205,True,1.0
flex,experiment_5,94,depolarizing_05,-2.4954700285402205,True,1.0
flex,experiment_5,95,ideal,-3.4923474324371937,True,1.0
flex,experiment_5,95,sampling_noise,-3.4923474324371937,True,1.0
flex,experiment_5,95,fake_brisbane,-3.4923474324371937,True,1.0
flex,experiment_5,95,depolarizing_01,-3.4923474324371937,True,1.0
flex,experiment_5,95,depolarizing_02,-3.4923474324371937,True,1.0
flex,experiment_5,95,depolarizing_05,-3.4923474324371937,True,1.0
flex,experiment_5,96,ideal,-3.491076537119904,True,1.0
flex,experiment_5,96,sampling_noise,-3.491076537119904,True,1.0
flex,experiment_5,96,fake_brisbane,-3.491076537119904,True,1.0
flex,experiment_5,96,depolarizing_01,-3.491076537119904,True,1.0
flex,experiment_5,96,depolarizing_02,-3.491076537119904,True,1.0
flex,experiment_5,96,depolarizing_05,-3.491076537119904,True,1.0
flex,experiment_5,97,ideal,-3.4906540854797226,True,1.0
flex,experiment_5,97,sampling_noise,-3.4906540854797226,True,1.0
flex,experiment_5,97,fake_brisbane,-3.4906540854797226,True,1.0
flex,experiment_5,97,depolarizing_01,-3.4906540854797226,True,1.0
flex,experiment_5,97,depolarizing_02,-3.4906540854797226,True,1.0
flex,experiment_5,97,depolarizing_05,-3.4906540854797226,True,1.0
flex,experiment_5,98,ideal,-3.4914710376660443,True,1.0
flex,experiment_5,98,sampling_noise,-3.4914710376660443,True,1.0
flex,experiment_5,98,fake_brisbane,-3.4914710376660443,True,1.0
flex,experiment_5,98,depolarizing_01,-3.4914710376660443,True,1.0
flex,experiment_5,98,depolarizing_02,-3.4914710376660443,True,1.0
flex,experiment_5,98,depolarizing_05,-3.4914710376660443,True,1.0
flex,experiment_5,99,ideal,-2.9932866467002572,True,1.0
flex,experiment_5,99,sampling_noise,-2.9932866467002572,True,1.0
flex,experiment_5,99,fake_brisbane,-2.9932866467002572,True,1.0
flex,experiment_5,99,depolarizing_01,-2.9932866467002572,True,1.0
flex,experiment_5,99,depolarizing_02,-2.9932866467002572,True,1.0
flex,experiment_5,99,depolarizing_05,-2.9932866467002572,True,1.0
flex,experiment_5,100,ideal,-2.4940321257179097,True,1.0
flex,experiment_5,100,sampling_noise,-2.4940321257179097,True,1.0
flex,experiment_5,100,fake_brisbane,-2.4940321257179097,True,1.0
flex,experiment_5,100,depolarizing_01,-2.4940321257179097,True,1.0
flex,experiment_5,100,depolarizing_02,-2.4940321257179097,True,1.0
flex,experiment_5,100,depolarizing_05,-2.4940321257179097,True,1.0
flex,experiment_5,101,ideal,-2.493774116486382,True,1.0
flex,experiment_5,101,sampling_noise,-2.493774116486382,True,1.0
flex,experiment_5,101,fake_brisbane,-2.493774116486382,True,1.0
flex,experiment_5,101,depolarizing_01,-2.493774116486382,True,1.0
flex,experiment_5,101,depolarizing_02,-2.493774116486382,True,1.0
flex,experiment_5,101,depolarizing_05,-2.493774116486382,True,1.0
flex,experiment_5,102,ideal,-2.494316575173532,True,1.0
flex,experiment_5,102,sampling_noise,-2.494316575173532,True,1.0
flex,experiment_5,102,fake_brisbane,-2.494316575173532,True,1.0
flex,experiment_5,102,depolarizing_01,-2.494316575173532,True,1.0
flex,experiment_5,102,depolarizing_02,-2.494316575173532,True,1.0
flex,experiment_5,102,depolarizing_05,-2.494316575173532,True,1.0
flex,experiment_5,103,ideal,-2.4820672252563334,True,1.0
flex,experiment_5,103,sampling_noise,-2.4820672252563334,True,1.0
flex,experiment_5,103,fake_brisbane,-2.4820672252563334,True,1.0
flex,experiment_5,103,depolarizing_01,-2.4820672252563334,True,1.0
flex,experiment_5,103,depolarizing_02,-2.4820672252563334,True,1.0
flex,experiment_5,103,depolarizing_05,-2.4820672252563334,True,1.0
flex,experiment_5,104,ideal,-2.4820534639371408,True,1.0
flex,experiment_5,104,sampling_noise,-2.4820534639371408,True,1.0
flex,experiment_5,104,fake_brisbane,-2.4820534639371408,True,1.0
flex,experiment_5,104,depolarizing_01,-2.4820534639371408,True,1.0
flex,experiment_5,104,depolarizing_02,-2.4820534639371408,True,1.0
flex,experiment_5,104,depolarizing_05,-2.4820534639371408,True,1.0
flex,experiment_6,0,ideal,-35.19281292695817,False,0.0
flex,experiment_6,0,sampling_noise,-35.192813710581014,False,0.0
flex,experiment_6,0,fake_brisbane,-35.19281409393608,False,0.0
flex,experiment_6,0,depolarizing_01,-35.19281377823191,False,0.0
flex,experiment_6,0,depolarizing_02,-35.192814482928725,True,1.0
flex,experiment_6,0,depolarizing_05,-35.19281416158697,False,0.0
flex,experiment_6,1,ideal,-3.492649606426835,True,1.0
flex,experiment_6,1,sampling_noise,-3.492649606426835,True,1.0
flex,experiment_6,1,fake_brisbane,-3.492649606426835,True,1.0
flex,experiment_6,1,depolarizing_01,-3.492649606426835,True,1.0
flex,experiment_6,1,depolarizing_02,-3.492649606426835,True,1.0
flex,experiment_6,1,depolarizing_05,-3.492649606426835,True,1.0
flex,experiment_6,2,ideal,-2.4956041126105495,True,1.0
flex,experiment_6,2,sampling_noise,-2.4956041126105495,True,1.0
flex,experiment_6,2,fake_brisbane,-2.4956041126105495,True,1.0
flex,experiment_6,2,depolarizing_01,-2.4956041126105495,True,1.0
flex,experiment_6,2,depolarizing_02,-2.4956041126105495,True,1.0
flex,experiment_6,2,depolarizing_05,-2.4956041126105495,True,1.0
flex,experiment_6,3,ideal,0.0,True,1.0
flex,experiment_6,3,sampling_noise,0.0009127063880765301,False,0.0
flex,experiment_6,3,fake_brisbane,0.0,True,1.0
flex,experiment_6,3,depolarizing_01,0.0013371762799055705,False,0.0
flex,experiment_6,3,depolarizing_02,0.0,True,1.0
flex,experiment_6,3,depolarizing_05,0.0013371762799055705,False,0.0
flex,experiment_6,4,ideal,0.0,True,1.0
flex,experiment_6,4,sampling_noise,0.0013382248687502203,False,0.0
flex,experiment_6,4,fake_brisbane,0.0003347535322927311,False,0.0
