dataset,sub_suite_id,sampler,best_of_iter_AR,median_of_iter_AR
elevator2,861,Statevector Simulator,1.0,1.0
elevator2,862,Fake Brisbane Backend,1.0,1.0
elevator2,862,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,862,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,862,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,862,Sampling Noise Only,1.0,1.0
elevator2,862,Statevector Simulator,1.0,1.0
elevator2,863,Fake Brisbane Backend,1.0,1.0
elevator2,863,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,863,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,863,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,863,Sampling Noise Only,1.0,1.0
elevator2,863,Statevector Simulator,1.0,1.0
elevator2,864,Fake Brisbane Backend,1.0,1.0
elevator2,864,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,864,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,864,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,864,Sampling Noise Only,1.0,1.0
elevator2,864,Statevector Simulator,1.0,1.0
elevator2,865,Fake Brisbane Backend,1.0,1.0
elevator2,865,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,865,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,865,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,865,Sampling Noise Only,1.0,1.0
elevator2,865,Statevector Simulator,1.0,1.0
elevator2,866,Fake Brisbane Backend,1.0,1.0
elevator2,866,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,866,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,866,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,866,Sampling Noise Only,1.0,1.0
elevator2,866,Statevector Simulator,1.0,1.0
elevator2,867,Fake Brisbane Backend,1.0,1.0
elevator2,867,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,867,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,867,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,867,Sampling Noise Only,1.0,1.0
elevator2,867,Statevector Simulator,1.0,1.0
elevator2,868,Fake Brisbane Backend,1.0,1.0
elevator2,868,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,868,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,868,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,868,Sampling Noise Only,1.0,1.0
elevator2,868,Statevector Simulator,1.0,1.0
elevator2,869,Fake Brisbane Backend,1.0,1.0
elevator2,869,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,869,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,869,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,869,Sampling Noise Only,1.0,1.0
elevator2,869,Statevector Simulator,1.0,1.0
elevator2,87,Fake Brisbane Backend,1.0,1.0
elevator2,87,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,87,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,87,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,87,Sampling Noise Only,1.0,1.0
elevator2,87,Statevector Simulator,1.0,1.0
elevator2,870,Fake Brisbane Backend,1.0,1.0
elevator2,870,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,870,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,870,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,870,Sampling Noise Only,1.0,1.0
elevator2,870,Statevector Simulator,1.0,1.0
elevator2,871,Fake Brisbane Backend,1.0,1.0
elevator2,871,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,871,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,871,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,871,Sampling Noise Only,1.0,1.0
elevator2,871,Statevector Simulator,1.0,1.0
elevator2,872,Fake Brisbane Backend,1.0,1.0
elevator2,872,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,872,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,872,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,872,Sampling Noise Only,1.0,1.0
elevator2,872,Statevector Simulator,1.0,1.0
elevator2,873,Fake Brisbane Backend,1.0,1.0
elevator2,873,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,873,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,873,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,873,Sampling Noise Only,1.0,1.0
elevator2,873,Statevector Simulator,1.0,1.0
elevator2,874,Fake Brisbane Backend,1.0,1.0
elevator2,874,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,874,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,874,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,874,Sampling Noise Only,1.0,1.0
elevator2,874,Statevector Simulator,1.0,1.0
elevator2,875,Fake Brisbane Backend,1.0,1.0
elevator2,875,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,875,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,875,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,875,Sampling Noise Only,1.0,1.0
elevator2,875,Statevector Simulator,1.0,1.0
elevator2,876,Fake Brisbane Backend,1.0,1.0
elevator2,876,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,876,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,876,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,876,Sampling Noise Only,1.0,1.0
elevator2,876,Statevector Simulator,1.0,1.0
elevator2,877,Fake Brisbane Backend,1.0,1.0
elevator2,877,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,877,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,877,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,877,Sampling Noise Only,1.0,1.0
elevator2,877,Statevector Simulator,1.0,1.0
elevator2,878,Fake Brisbane Backend,1.0,1.0
elevator2,878,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,878,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,878,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,878,Sampling Noise Only,1.0,1.0
elevator2,878,Statevector Simulator,1.0,1.0
elevator2,879,Fake Brisbane Backend,1.0,1.0
elevator2,879,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,879,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,879,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,879,Sampling Noise Only,1.0,1.0
elevator2,879,Statevector Simulator,1.0,1.0
elevator2,88,Fake Brisbane Backend,1.0,1.0
elevator2,88,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,88,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,88,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,88,Sampling Noise Only,1.0,1.0
elevator2,88,Statevector Simulator,1.0,1.0
elevator2,880,Fake Brisbane Backend,1.0,1.0
elevator2,880,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,880,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,880,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,880,Sampling Noise Only,1.0,1.0
elevator2,880,Statevector Simulator,1.0,1.0
elevator2,881,Fake Brisbane Backend,1.0,1.0
elevator2,881,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,881,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,881,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,881,Sampling Noise Only,1.0,1.0
elevator2,881,Statevector Simulator,1.0,1.0
elevator2,882,Fake Brisbane Backend,1.0,1.0
elevator2,882,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,882,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,882,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,882,Sampling Noise Only,1.0,1.0
elevator2,882,Statevector Simulator,1.0,1.0
elevator2,883,Fake Brisbane Backend,1.0,1.0
elevator2,883,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,883,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,883,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,883,Sampling Noise Only,1.0,1.0
elevator2,883,Statevector Simulator,1.0,1.0
elevator2,884,Fake Brisbane Backend,1.0,1.0
elevator2,884,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,884,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,884,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,884,Sampling Noise Only,1.0,1.0
elevator2,884,Statevector Simulator,1.0,1.0
elevator2,885,Fake Brisbane Backend,1.0,1.0
elevator2,885,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,885,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,885,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,885,Sampling Noise Only,1.0,1.0
elevator2,885,Statevector Simulator,1.0,1.0
elevator2,886,Fake Brisbane Backend,1.0,1.0
elevator2,886,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,886,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,886,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,886,Sampling Noise Only,1.0,1.0
elevator2,886,Statevector Simulator,1.0,1.0
elevator2,887,Fake Brisbane Backend,1.0,1.0
elevator2,887,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,887,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,887,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,887,Sampling Noise Only,1.0,1.0
elevator2,887,Statevector Simulator,1.0,1.0
elevator2,888,Fake Brisbane Backend,1.0,1.0
elevator2,888,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,888,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,888,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,888,Sampling Noise Only,1.0,1.0
elevator2,888,Statevector Simulator,1.0,1.0
elevator2,889,Fake Brisbane Backend,1.0,1.0
elevator2,889,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,889,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,889,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,889,Sampling Noise Only,1.0,1.0
elevator2,889,Statevector Simulator,1.0,1.0
elevator2,89,Fake Brisbane Backend,1.0,1.0
elevator2,89,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,89,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,89,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,89,Sampling Noise Only,1.0,1.0
elevator2,89,Statevector Simulator,1.0,1.0
elevator2,890,Fake Brisbane Backend,1.0,1.0
elevator2,890,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,890,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,890,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,890,Sampling Noise Only,1.0,1.0
elevator2,890,Statevector Simulator,1.0,1.0
elevator2,891,Fake Brisbane Backend,1.0,1.0
elevator2,891,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,891,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,891,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,891,Sampling Noise Only,1.0,1.0
elevator2,891,Statevector Simulator,1.0,1.0
elevator2,892,Fake Brisbane Backend,1.0,1.0
elevator2,892,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,892,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,892,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,892,Sampling Noise Only,1.0,1.0
elevator2,892,Statevector Simulator,1.0,1.0
elevator2,893,Fake Brisbane Backend,1.0,1.0
elevator2,893,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,893,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,893,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,893,Sampling Noise Only,1.0,1.0
elevator2,893,Statevector Simulator,1.0,1.0
elevator2,894,Fake Brisbane Backend,1.0,1.0
elevator2,894,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,894,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,894,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,894,Sampling Noise Only,1.0,1.0
elevator2,894,Statevector Simulator,1.0,1.0
elevator2,895,Fake Brisbane Backend,1.0,1.0
elevator2,895,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,895,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,895,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,895,Sampling Noise Only,1.0,1.0
elevator2,895,Statevector Simulator,1.0,1.0
elevator2,896,Fake Brisbane Backend,1.0,1.0
elevator2,896,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,896,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,896,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,896,Sampling Noise Only,1.0,1.0
elevator2,896,Statevector Simulator,1.0,1.0
elevator2,897,Fake Brisbane Backend,1.0,1.0
elevator2,897,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,897,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,897,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,897,Sampling Noise Only,1.0,1.0
elevator2,897,Statevector Simulator,1.0,1.0
elevator2,898,Fake Brisbane Backend,1.0,1.0
elevator2,898,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,898,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,898,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,898,Sampling Noise Only,1.0,1.0
elevator2,898,Statevector Simulator,1.0,1.0
elevator2,899,Fake Brisbane Backend,1.0,1.0
elevator2,899,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,899,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,899,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,899,Sampling Noise Only,1.0,1.0
elevator2,899,Statevector Simulator,1.0,1.0
elevator2,9,Fake Brisbane Backend,1.0,1.0
elevator2,9,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,9,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,9,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,9,Sampling Noise Only,1.0,1.0
elevator2,9,Statevector Simulator,1.0,1.0
elevator2,90,Fake Brisbane Backend,1.0,1.0
elevator2,90,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,90,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,90,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,90,Sampling Noise Only,1.0,1.0
elevator2,90,Statevector Simulator,1.0,1.0
elevator2,900,Fake Brisbane Backend,1.0,1.0
elevator2,900,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,900,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,900,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,900,Sampling Noise Only,1.0,1.0
elevator2,900,Statevector Simulator,1.0,1.0
elevator2,901,Fake Brisbane Backend,1.0,1.0
elevator2,901,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,901,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,901,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,901,Sampling Noise Only,1.0,1.0
elevator2,901,Statevector Simulator,1.0,1.0
elevator2,902,Fake Brisbane Backend,1.0,1.0
elevator2,902,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,902,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,902,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,902,Sampling Noise Only,1.0,1.0
elevator2,902,Statevector Simulator,1.0,1.0
elevator2,903,Fake Brisbane Backend,1.0,1.0
elevator2,903,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,903,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,903,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,903,Sampling Noise Only,1.0,1.0
elevator2,903,Statevector Simulator,1.0,1.0
elevator2,904,Fake Brisbane Backend,1.0,1.0
elevator2,904,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,904,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,904,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,904,Sampling Noise Only,1.0,1.0
elevator2,904,Statevector Simulator,1.0,1.0
elevator2,905,Fake Brisbane Backend,1.0,1.0
elevator2,905,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,905,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,905,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,905,Sampling Noise Only,1.0,1.0
elevator2,905,Statevector Simulator,1.0,1.0
elevator2,906,Fake Brisbane Backend,1.0,1.0
elevator2,906,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,906,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,906,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,906,Sampling Noise Only,1.0,1.0
elevator2,906,Statevector Simulator,1.0,1.0
elevator2,907,Fake Brisbane Backend,1.0,1.0
elevator2,907,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,907,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,907,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,907,Sampling Noise Only,1.0,1.0
elevator2,907,Statevector Simulator,1.0,1.0
elevator2,908,Fake Brisbane Backend,1.0,1.0
elevator2,908,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,908,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,908,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,908,Sampling Noise Only,1.0,1.0
elevator2,908,Statevector Simulator,1.0,1.0
elevator2,909,Fake Brisbane Backend,1.0,1.0
elevator2,909,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,909,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,909,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,909,Sampling Noise Only,1.0,1.0
elevator2,909,Statevector Simulator,1.0,1.0
elevator2,91,Fake Brisbane Backend,1.0,1.0
elevator2,91,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,91,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,91,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,91,Sampling Noise Only,1.0,1.0
elevator2,91,Statevector Simulator,1.0,1.0
elevator2,910,Fake Brisbane Backend,1.0,1.0
elevator2,910,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,910,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,910,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
elevator2,910,Sampling Noise Only,1.0,1.0
elevator2,910,Statevector Simulator,1.0,1.0
elevator2,911,Fake Brisbane Backend,1.0,1.0
elevator2,911,Sampling Noise + 1% Depolarizing Error Probability,1.0,1.0
elevator2,911,Sampling Noise + 2% Depolarizing Error Probability,1.0,1.0
elevator2,911,Sampling Noise + 5% Depolarizing Error Probability,1.0,1.0
